scene_id,attempt_id,kind,geometry_arc_id,source_node,target_node,source_port,target_port,source_rank,target_rank,accepted,reason,ik_calls_after,elapsed_s,max_position_error_m,max_axis_error_deg,min_sigma5,min_joint_margin,collision_free,projection_residual_max_m
H04,10295,off_reconfiguration,-1,210,555,54,146,0,0,True,accepted,841238,0.005156241357326508,1.981776797144983e-06,0.0017068630693463155,0.34164803420030226,0.20703155148169008,True,0.019999803462132176
H04,10296,source,258,498,500,130,131,2,1,False,on_joint_step,841448,0.09763354808092117,,,,,,
H04,10297,cross_port,530,45,332,11,87,1,1,False,on_joint_step,841486,0.016818515956401825,,,,,,
H04,10298,off_reconfiguration,-1,210,261,54,68,0,0,True,accepted,841488,0.005017809569835663,1.3225243443300674e-05,0.00430040302344127,0.2514683825544201,0.1928462646179425,True,0.019999994145550537
H04,10299,source,259,501,497,131,130,2,1,True,accepted,841698,0.18799185752868652,2.0317796381379747e-06,0.0008212210781188494,0.8850728230015239,0.1353697508576962,True,5.08850175440223e-07
H04,10300,cross_port,531,45,368,11,96,1,1,True,accepted,841743,0.0431843027472496,9.002674657717872e-06,0.0008403102027817067,0.6841295513964413,0.10127759668760271,True,8.673045223672737e-07
H04,10301,off_reconfiguration,-1,210,863,54,227,0,0,True,accepted,841745,0.006794102489948273,2.1381977770157006e-06,0.0018967810865849275,0.4350662728655882,0.22011753490408026,True,0.019999793641259617
H04,10302,source,260,501,504,131,132,2,1,False,on_joint_step,841955,0.09601565450429916,,,,,,
H04,10303,cross_port,532,45,644,11,170,1,1,True,accepted,842015,0.05881744623184204,9.002674657728515e-06,0.0008403102027817067,0.6981522282137802,0.10444683238829607,True,9.922041505905366e-07
H04,10304,off_reconfiguration,-1,211,520,54,136,1,1,True,accepted,842017,0.003995910286903381,3.997425874559535e-05,0.0050947944250985255,0.5850733549116433,0.16240624372910759,True,0.019999719619583828
H04,10305,source,261,505,500,132,131,2,1,False,on_joint_step,842227,0.09555920213460922,,,,,,
H04,10306,cross_port,533,49,348,12,91,1,1,True,accepted,842237,0.012776218354701996,2.9151462262448845e-05,0.0094179959874155,0.9506562652356864,0.07808969694444926,True,2.1432757214445708e-05
H04,10307,off_reconfiguration,-1,211,556,54,146,1,1,True,accepted,842239,0.005037218332290649,3.842310670803782e-05,0.0050947944250985255,0.41894399107060665,0.1629775296297044,True,0.019999756252544187
H04,10308,source,262,505,508,132,133,2,1,False,on_joint_step,842449,0.09197472035884857,,,,,,
H04,10309,cross_port,534,49,328,12,86,1,1,True,accepted,842488,0.03841410577297211,2.9151462262448845e-05,0.009417996026114255,0.9506562652356864,0.07808969694444926,True,1.4265997747009429e-05
H04,10310,off_reconfiguration,-1,211,865,54,227,1,2,True,accepted,842490,0.006049513816833496,3.842310670803782e-05,0.0050947944250985255,0.5850733549116433,0.16140624570462908,True,0.019999738882552326
H04,10311,source,263,509,504,133,132,2,1,False,on_joint_step,842700,0.09781313687562943,,,,,,
H04,10312,cross_port,535,49,620,12,164,1,1,True,accepted,842753,0.04983878135681152,2.9151462262448845e-05,0.009417996026114255,0.9418465200919155,0.07808969694444926,True,1.4265997747009429e-05
H04,10313,off_reconfiguration,-1,211,262,54,68,1,1,True,accepted,842755,0.005294047296047211,3.842310670803782e-05,0.0050947944250985255,0.3142743013900794,0.1629775296297044,True,0.019999870593717328
H04,10314,source,264,509,512,133,134,2,1,False,on_joint_step,842962,0.09314262866973877,,,,,,
H04,10315,cross_port,536,49,632,12,167,1,1,True,accepted,843022,0.057262927293777466,2.9151462262445366e-05,0.0094179959874155,0.9221642838230806,0.07808969694444926,True,1.4265997747009429e-05
H04,10316,off_reconfiguration,-1,212,521,54,136,2,2,True,accepted,843024,0.012706510722637177,3.815683136579782e-05,0.003209280398396893,0.10427555455249117,0.13711122488531488,True,0.0200000719858002
H04,10317,source,265,513,508,134,133,2,1,False,on_joint_step,843231,0.09327232092618942,,,,,,
H04,10318,cross_port,537,53,93,13,23,1,1,True,accepted,843279,0.04695025831460953,2.6204580838386916e-06,0.0008444045808620758,0.9745060169627103,0.07144222431417692,True,1.2718643241649286e-06
H04,10319,off_reconfiguration,-1,212,803,54,210,2,3,True,accepted,843281,0.012084193527698517,3.815683136579782e-05,0.003209280398396893,0.12375705017723308,0.1368055906601169,True,0.020000590260935924
H04,10320,source,266,513,516,134,135,2,1,False,on_joint_step,843488,0.09548832476139069,,,,,,
H04,10321,cross_port,538,53,392,13,102,1,1,True,accepted,843541,0.05277543514966965,2.620458083837462e-06,0.0008444041492386324,0.9818199140050204,0.07020956498247288,True,1.2718643241649286e-06
H04,10322,off_reconfiguration,-1,212,772,54,202,2,3,True,accepted,843543,0.0116824209690094,3.815683136579782e-05,0.003209280398396893,0.12375705017723308,0.12570140680532557,True,0.020000549459120748
H04,10323,source,267,517,512,135,134,2,1,False,on_joint_step,843750,0.09203911572694778,,,,,,
H04,10324,cross_port,539,53,360,13,94,1,1,True,accepted,843803,0.049801453948020935,6.486337233735474e-06,0.0015614719411235004,0.9818199140050204,0.0706309155767829,True,3.9505317858123945e-06
H04,10325,off_reconfiguration,-1,212,202,54,51,2,3,True,accepted,843805,0.012715131044387817,3.815683136579782e-05,0.003209280398396893,0.12375705017723308,0.13027138830038218,True,0.020000580946604285
H04,10326,source,268,517,520,135,136,2,1,True,accepted,844012,0.18868036568164825,3.997425874559535e-05,0.0050264692793695305,0.6096491779458708,0.14507573029745752,True,1.486825519395052e-05
H04,10327,cross_port,540,53,348,13,91,1,1,True,accepted,844072,0.05836399644613266,2.1566607740466262e-05,0.00694883460154361,0.9558543414969021,0.07744407307332125,True,2.1432757214445708e-05
H04,10328,off_reconfiguration,-1,213,522,55,137,0,0,True,accepted,844074,0.010524079203605652,2.8252662910579725e-05,0.0038517859673077204,0.19538765281545542,0.10048354869060645,True,0.020000014491991847
H04,10329,source,269,521,516,136,135,2,1,False,on_joint_step,844281,0.0974353551864624,,,,,,
H04,10330,cross_port,541,53,21,13,5,1,1,True,accepted,844344,0.059815891087055206,4.99968752757389e-06,0.0014058800569053211,0.9697415677373882,0.07744407307332125,True,3.111594968491227e-06
H04,10331,off_reconfiguration,-1,213,796,55,209,0,0,True,accepted,844346,0.009850680828094482,3.921239942310421e-06,0.0004860972082701506,0.21258861530005832,0.10046307675695866,True,0.020006301696088136
H04,10332,source,270,521,523,136,137,2,1,False,on_joint_step,844553,0.09582693129777908,,,,,,
H04,10333,cross_port,542,57,89,14,22,1,1,False,on_joint_step,844587,0.015731915831565857,,,,,,
H04,10334,off_reconfiguration,-1,213,859,55,226,0,0,True,accepted,844589,0.01959511637687683,4.590356819767851e-06,0.00057341118654593,0.07360328158700293,0.10048354869060645,True,0.02000012186025371
H04,10335,source,271,524,520,137,136,2,1,False,on_joint_step,844796,0.09596170485019684,,,,,,
H04,10336,cross_port,543,57,688,14,181,1,1,False,on_joint_step,844842,0.02148141711950302,,,,,,
H04,10337,off_reconfiguration,-1,213,824,55,217,0,0,True,accepted,844844,0.012327045202255249,6.86432444029583e-06,0.0006944035570253294,0.21258861530005832,0.08886837231417312,True,0.02000562219798302
H04,10338,source,272,524,527,137,138,2,1,False,on_joint_step,845051,0.09187150001525879,,,,,,
H04,10339,cross_port,544,57,364,14,95,1,1,True,accepted,845104,0.0515715554356575,2.5311190405595098e-05,0.010847467355634388,0.8613496184140037,0.06678853673093783,True,1.3910698592578541e-05
H04,10340,off_reconfiguration,-1,214,552,55,145,1,1,True,accepted,845106,0.005880929529666901,3.595661497617302e-08,2.4148365394514667e-06,0.5704678995101333,0.09770369930462387,True,0.020000902173846702
H04,10341,source,273,528,523,138,137,2,1,False,on_joint_step,845313,0.09446287155151367,,,,,,
H04,10342,cross_port,545,57,648,14,171,1,1,True,accepted,845367,0.05078926682472229,2.5311190405595098e-05,0.010847467322035327,0.8613496184140037,0.07102142013119897,True,1.3910698592578541e-05
H04,10343,off_reconfiguration,-1,214,258,55,67,1,1,True,accepted,845369,0.00865645706653595,8.455771913023195e-07,2.4148365394514667e-06,0.5704678995101333,0.09082657049057881,True,0.02000122598989565
H04,10344,source,274,528,531,138,139,2,1,False,on_joint_step,845576,0.09467586129903793,,,,,,
H04,10345,cross_port,546,57,412,14,107,1,1,False,on_joint_step,845639,0.029772251844406128,,,,,,
H04,10346,off_reconfiguration,-1,214,797,55,209,1,1,True,accepted,845641,0.006689012050628662,5.878507291195929e-07,2.6998693283819165e-06,0.5704678995101333,0.10403943387006721,True,0.020001319880442375
H04,10347,source,275,532,527,139,138,2,1,False,on_joint_step,845848,0.09356590360403061,,,,,,
H04,10348,cross_port,547,61,85,15,21,1,1,False,on_joint_step,845880,0.014683358371257782,,,,,,
H04,10349,off_reconfiguration,-1,214,278,55,72,1,3,True,accepted,845882,0.008635737001895905,1.1429815849003552e-08,2.4148365394514667e-06,0.5704678995101333,0.10912495217157506,True,0.020000902173846702
H04,10350,source,276,532,535,139,140,2,1,False,on_collision,845980,0.043213024735450745,,,,,,
H04,10351,cross_port,548,61,684,15,180,1,1,True,accepted,846012,0.033001452684402466,6.332368501106885e-06,0.0013098551763145998,0.8159239362954761,0.11080895482221026,True,7.230370547561815e-07
H04,10352,off_reconfiguration,-1,215,524,55,137,2,2,True,accepted,846014,0.006339825689792633,3.6878499888061726e-06,1.8841142131235978e-05,0.33160506021366787,0.039045933952743576,True,0.02000398094170855
H04,10353,source,277,536,531,140,139,2,1,True,accepted,846221,0.18809135258197784,2.0042151320534864e-06,0.000503358036237435,0.39744787734266085,0.04139720413223198,True,6.333032087912915e-07
H04,10354,cross_port,549,61,644,15,170,1,1,False,on_joint_step,846254,0.0162479430437088,,,,,,
H04,10355,off_reconfiguration,-1,215,860,55,226,2,1,True,accepted,846256,0.01163402944803238,2.493286923811327e-06,1.9090959104164224e-06,0.11938874441077815,0.029490580085749753,True,0.02000336236650685
H04,10356,source,278,536,538,140,141,2,1,False,on_joint_step,846482,0.10188289731740952,,,,,,
H04,10357,cross_port,550,61,368,15,96,1,1,False,on_joint_step,846535,0.023484081029891968,,,,,,
H04,10358,off_reconfiguration,-1,215,553,55,145,2,2,True,accepted,846537,0.009034417569637299,2.493286923811327e-06,2.6998693283819165e-06,0.3554739596425231,0.007778474794976968,True,0.02000336236650685
H04,10359,source,279,539,535,141,140,2,1,False,on_collision,846658,0.05264627933502197,,,,,,
H04,10360,cross_port,551,65,680,16,179,1,1,True,accepted,846694,0.03526423126459122,4.739216786020124e-06,0.0014785343287729699,0.9409527300290084,0.07510045110278124,True,2.157266937447e-06
H04,10361,off_reconfiguration,-1,215,259,55,67,2,2,True,accepted,846696,0.00943455845117569,2.493286923811327e-06,0.0001305603880654903,0.3554739596425231,0.0051219972240787144,True,0.02000336236650685
H04,10362,source,280,539,542,141,142,2,1,False,on_collision,846803,0.04708000272512436,,,,,,
H04,10363,cross_port,552,65,640,16,169,1,1,True,accepted,846845,0.04123301804065704,4.739216786020124e-06,0.0016273492332341234,0.9813358417582067,0.07463620026255373,True,1.858393711307027e-06
H04,10364,off_reconfiguration,-1,216,525,55,137,3,3,True,accepted,846847,0.006210215389728546,1.878086241874869e-05,0.00495801793908094,0.3316032286905168,0.03905513758215836,True,0.020003980155432866
H04,10365,source,283,545,542,143,142,2,1,False,on_collision,846921,0.03402026742696762,,,,,,
H04,10366,cross_port,553,65,81,16,20,1,1,True,accepted,846964,0.0428454652428627,4.739216786020124e-06,0.0014785343287729699,0.9317561829530349,0.07510045110278124,True,1.5915974478641903e-06
H04,10367,off_reconfiguration,-1,216,862,55,226,3,3,True,accepted,846966,0.0115327388048172,1.878086241874869e-05,0.00495801793908094,0.11938143714779509,0.029490878301829532,True,0.02000334707479212
H04,10368,source,284,545,548,143,144,2,1,False,on_joint_step,847166,0.09057492762804031,,,,,,
H04,10369,cross_port,554,65,372,16,97,1,1,True,accepted,847219,0.04934675246477127,1.2335725889595209e-05,0.0025518570184554705,0.9299741195397754,0.07510045110278124,True,5.657434131972616e-06
H04,10370,off_reconfiguration,-1,216,798,55,209,3,2,True,accepted,847221,0.008031785488128662,2.073168055704197e-05,0.00815968045868001,0.35539653200217364,0.03604397087477955,True,0.02000334707479212
H04,10371,source,285,549,544,144,143,2,1,False,on_joint_step,847421,0.09147185832262039,,,,,,
H04,10372,cross_port,555,65,41,16,10,1,1,True,accepted,847475,0.053894564509391785,1.97074966579397e-05,0.002781823565988208,0.9540690536841652,0.07510045110278124,True,1.4320401665074423e-05
H04,10373,off_reconfiguration,-1,216,554,55,145,3,3,True,accepted,847477,0.009154066443443298,1.878086241874869e-05,0.00495801793908094,0.35539653200217364,0.00777845539357348,True,0.02000334707479212
H04,10374,source,286,549,552,144,145,2,1,False,on_joint_step,847677,0.09195195883512497,,,,,,
H04,10375,cross_port,556,65,29,16,7,1,1,True,accepted,847740,0.06000024825334549,4.739216786000744e-06,0.0014785343287729699,0.9813358417582067,0.07510045110278124,True,1.400006739121773e-06
H04,10376,off_reconfiguration,-1,217,526,56,138,0,0,True,accepted,847742,0.004707455635070801,1.7300528225992588e-08,1.9090959104164224e-06,0.568873389185856,0.10011386367172817,True,0.020002109898574566
H04,10377,source,287,553,548,145,144,2,1,False,on_joint_step,847942,0.08789102733135223,,,,,,
H04,10378,cross_port,557,69,396,17,103,1,1,True,accepted,847973,0.032504670321941376,3.906591138233774e-05,0.00010238878450389995,1.0380275429114774,0.055213431200630735,True,3.4696069801720686e-05
H04,10379,off_reconfiguration,-1,217,547,56,144,0,0,True,accepted,847975,0.006022892892360687,1.0863369442336429e-08,1.9090959104164224e-06,0.5742920512555205,0.09812914057765154,True,0.02000179601201782
H04,10380,source,288,553,556,145,146,2,1,False,on_joint_step,848175,0.09274785220623016,,,,,,
H04,10381,cross_port,558,69,37,17,9,1,1,True,accepted,848207,0.0319710373878479,1.1124118470143088e-05,0.00020222904385134826,1.0263298278480153,0.05896433710273563,True,8.866761373210741e-06
H04,10382,off_reconfiguration,-1,217,253,56,66,0,0,True,accepted,848209,0.007239818572998047,4.7100715368151e-05,0.0014633359007740958,0.5744544130334894,0.10178012709648075,True,0.02000179601201782
H04,10383,source,289,557,552,146,145,2,1,True,accepted,848409,0.18587804585695267,2.6444393870647865e-06,0.000378543439930071,0.24896763264843505,0.10335952418049595,True,2.217299292450736e-06
H04,10384,cross_port,559,69,356,17,93,1,1,True,accepted,848448,0.03816509246826172,2.7905469409059587e-05,0.0003605978465158968,1.0380275429114774,0.05896433710273563,True,2.2392627735345894e-05
H04,10385,off_reconfiguration,-1,217,792,56,208,0,0,True,accepted,848450,0.007878877222537994,1.843731253631944e-08,2.0913097891518726e-06,0.5744544130334894,0.10178012709648075,True,0.02000179601201782
H04,10386,source,290,557,559,146,147,2,1,False,on_collision,848510,0.029268592596054077,,,,,,
H04,10387,cross_port,560,69,352,17,92,1,1,True,accepted,848551,0.03817768394947052,3.19567745358879e-05,0.005215768332964925,1.0134138592318596,0.05896433710273563,True,2.996630576382331e-05
H04,10388,off_reconfiguration,-1,218,527,56,138,1,1,True,accepted,848553,0.005013279616832733,3.753554471199222e-05,0.001389331875034456,0.4100936361611415,0.05418446170772188,True,0.02000562370902842
H04,10389,source,291,560,556,147,146,2,1,True,accepted,848753,0.18958237022161484,9.060947005072774e-07,0.0003343992799845218,0.41894399107060665,0.150446577915918,True,5.040745861273344e-07
H04,10390,cross_port,561,69,676,17,178,1,1,True,accepted,848803,0.050862036645412445,9.186007651578416e-07,0.00018128371068263044,1.0380275429114774,0.056724406126898066,True,7.515020004900119e-07
H04,10391,off_reconfiguration,-1,218,548,56,144,1,1,True,accepted,848805,0.007431328296661377,3.753554471199222e-05,0.001389331875034456,0.33662156519275344,0.040608240772535456,True,0.02000678606808115
H04,10392,source,292,560,563,147,148,2,1,False,on_joint_step,849005,0.09165302664041519,,,,,,
H04,10393,cross_port,562,69,77,17,19,1,1,True,accepted,849065,0.05658591538667679,5.775214725502675e-06,0.00018893106070753862,1.0380275429114774,0.05583987123366657,True,4.683617217060565e-06
H04,10394,off_reconfiguration,-1,218,254,56,66,1,1,True,accepted,849067,0.008230715990066528,3.753554471199222e-05,0.00465407974714887,0.28019241061281597,0.03231469351883626,True,0.020009303704623782
H04,10395,source,293,564,559,148,147,2,1,False,on_joint_step,849267,0.08995261788368225,,,,,,
H04,10396,cross_port,563,73,672,18,177,1,1,True,accepted,849288,0.02334793657064438,1.2391898985452944e-05,0.0026199154136274734,0.9997170565872189,0.06475689640528882,True,1.155099620014921e-05
H04,10397,off_reconfiguration,-1,218,469,56,122,1,1,True,accepted,849290,0.008826680481433868,3.753554471199222e-05,0.001389331875034456,0.4100936361611415,0.05418446170772188,True,0.02000562370902842
H04,10398,source,294,564,567,148,149,2,1,False,on_joint_step,849490,0.08940652757883072,,,,,,
H04,10399,cross_port,564,73,120,18,30,1,1,True,accepted,849522,0.0318526029586792,1.2391898985459232e-05,0.0026199155527406328,1.00549025278616,0.06334579737525511,True,1.155099620014921e-05
H04,10400,off_reconfiguration,-1,219,528,56,138,2,2,True,accepted,849524,0.004230596125125885,1.022112722008444e-05,0.0010284326425919201,0.653640623355822,0.018466227810008496,True,0.020000430792611296
H04,10401,source,295,568,563,149,148,2,1,False,on_joint_step,849724,0.09015768766403198,,,,,,
H04,10402,cross_port,565,73,696,18,183,1,1,True,accepted,849765,0.03857247531414032,1.2391898985459232e-05,0.0026199154136274734,1.00549025278616,0.05992537558751456,True,1.155099620014921e-05
H04,10403,off_reconfiguration,-1,219,550,56,144,2,3,True,accepted,849767,0.005640573799610138,1.191425450360027e-05,0.0004928537324784167,0.6482484162735435,0.006888605505582985,True,0.020000333480349186
H04,10404,source,296,568,571,149,150,2,1,False,on_joint_step,849975,0.09245170652866364,,,,,,
H04,10405,cross_port,566,73,360,18,94,1,1,True,accepted,850019,0.04173725098371506,1.2391898985452944e-05,0.0026199154136274734,0.9930147180957797,0.06475689640528882,True,1.155099620014921e-05
H04,10406,off_reconfiguration,-1,219,255,56,66,2,2,True,accepted,850021,0.00786147266626358,3.1242455146364395e-07,1.1549635809980122e-05,0.6562459351150176,0.008896836219389023,True,0.02000034112469476
H04,10407,source,297,572,567,150,149,2,1,False,on_joint_step,850229,0.09361790865659714,,,,,,
H04,10408,cross_port,567,73,404,18,105,1,1,True,accepted,850273,0.04249231517314911,1.2391898985452944e-05,0.0026199154136274734,1.00549025278616,0.05940560156801893,True,1.155099620014921e-05
H04,10409,off_reconfiguration,-1,219,470,56,122,2,2,True,accepted,850275,0.005918584764003754,1.5120662823630911e-05,0.0050624145341269244,0.6562459351150176,0.018753832247790016,True,0.020000418119923896
H04,10410,source,298,572,575,150,151,2,1,False,on_joint_step,850478,0.09069628268480301,,,,,,
H04,10411,cross_port,568,73,652,18,172,1,1,True,accepted,850525,0.04321760684251785,3.937204435695594e-05,0.0026199154136274734,0.9928862960795527,0.06475689640528882,True,3.928969100583379e-05
H04,10412,off_reconfiguration,-1,220,529,56,138,3,3,True,accepted,850527,0.00499783456325531,3.0170398566228666e-07,0.00012859713131856961,0.7263976519245766,0.045305832838667154,True,0.020001399977726098
H04,10413,source,299,576,571,151,150,2,1,False,on_joint_step,850730,0.09125087410211563,,,,,,
H04,10414,cross_port,569,77,676,19,178,1,1,True,accepted,850741,0.013598509132862091,5.775214725502675e-06,0.00018489670275781598,1.0820139937903304,0.05583987123366657,True,4.683617217060565e-06
H04,10415,off_reconfiguration,-1,220,795,56,208,3,3,True,accepted,850743,0.006997309625148773,1.8930441684119987e-07,0.00011307264196372162,0.7162928449347724,0.028268793488608356,True,0.020001354274497785
H04,10416,source,300,576,579,151,152,2,1,False,on_joint_step,850946,0.08937535434961319,,,,,,
H04,10417,cross_port,570,77,700,19,184,1,1,True,accepted,850977,0.03134973347187042,5.775214725499058e-06,0.0001919187446666151,1.0741052453517481,0.05448296691007681,True,4.683617217060565e-06
H04,10418,off_reconfiguration,-1,220,471,56,122,3,3,True,accepted,850979,0.006872132420539856,1.8930441684119987e-07,0.00011307264196372162,0.7200736475000408,0.0452451839287872,True,0.020001354274497785
H04,10419,source,301,580,575,152,151,2,1,False,on_joint_step,851182,0.09062867611646652,,,,,,
H04,10420,cross_port,571,77,400,19,104,1,1,True,accepted,851214,0.030940480530261993,1.0319237839375018e-05,0.00017050268000112242,1.0829432371695793,0.05297518708537752,True,8.229959525596353e-06
H04,10421,off_reconfiguration,-1,220,738,56,193,3,3,True,accepted,851216,0.006638474762439728,2.3369854839123047e-07,0.00011307264196372162,0.7351602438467786,0.028614104798034563,True,0.020001354274497785
H04,10422,source,302,580,583,152,153,2,1,False,on_joint_step,851419,0.09027459472417831,,,,,,
H04,10423,cross_port,572,77,356,19,93,1,1,True,accepted,851451,0.03120366483926773,2.7905469409059587e-05,0.0003605978465158968,1.063088342160112,0.05583987123366657,True,2.2392627735345894e-05
H04,10424,off_reconfiguration,-1,221,530,57,139,0,0,True,accepted,851453,0.005583435297012329,2.4107190178895697e-05,0.002872566950853808,0.4048596222633689,0.15683538658369975,True,0.020000271897959998
H04,10425,source,303,584,579,153,152,2,1,False,on_joint_step,851656,0.09012750536203384,,,,,,
H04,10426,cross_port,573,77,116,19,29,1,1,True,accepted,851702,0.04650425165891647,3.505471833991245e-05,3.826773109316571e-05,1.0808169913135128,0.05205567465017062,True,3.056456543487629e-05
H04,10427,off_reconfiguration,-1,221,543,57,143,0,0,True,accepted,851704,0.006565563380718231,1.4963191449453256e-05,0.003108128220944982,0.34424256312019724,0.1556600007402553,True,0.020000490527475268
H04,10428,source,308,588,590,155,156,2,1,False,on_joint_step,851907,0.09105750173330307,,,,,,
H04,10429,cross_port,574,77,656,19,173,1,1,True,accepted,851955,0.044425398111343384,5.775214725502675e-06,5.3990636472412036e-05,1.0715688173490532,0.05583987123366657,True,4.683617217060565e-06
H04,10430,off_reconfiguration,-1,221,249,57,65,0,0,True,accepted,851957,0.006115831434726715,4.2625901662538415e-05,0.004810733661192222,0.2959121050180624,0.15965415383360873,True,0.020000216325373965
H04,10431,source,309,591,587,156,155,2,1,False,on_ik_continuation,851994,0.028476588428020477,,,,,,
H04,10432,cross_port,575,81,680,20,179,1,1,True,accepted,852001,0.010076180100440979,4.456471958883568e-06,0.0007730018689713136,0.9317561829530349,0.07734643621369064,True,2.157266937447e-06
H04,10433,off_reconfiguration,-1,221,472,57,123,0,0,True,accepted,852003,0.0067415907979011536,1.4374289889312802e-05,0.001830263899966342,0.4048596222633689,0.15965415383360873,True,0.020000216325373965
H04,10434,source,310,591,594,156,157,2,1,False,on_collision,852155,0.06278805434703827,,,,,,
H04,10435,cross_port,576,81,704,20,185,1,1,True,accepted,852182,0.029797427356243134,3.4031199587883745e-06,0.0005565091531619384,0.9128459075659833,0.07616307993415765,True,1.5915974478641903e-06
H04,10436,off_reconfiguration,-1,222,531,57,139,1,1,True,accepted,852184,0.00579245388507843,4.5872817750392307e-07,6.072605727422162e-05,0.39744787734266085,0.04139720413223198,True,0.01999965186100114
H04,10437,source,313,597,594,158,157,2,1,False,on_collision,852233,0.023189015686511993,,,,,,
H04,10438,cross_port,577,81,372,20,97,1,1,True,accepted,852275,0.040240444242954254,1.2335725889595209e-05,0.0025518568756321357,0.9299741195397754,0.07807981669970003,True,5.657434131972616e-06
H04,10439,off_reconfiguration,-1,222,544,57,143,1,1,True,accepted,852277,0.0067321062088012695,1.5764627089711026e-07,6.555180427039653e-05,0.37080843258607843,0.036794412726340535,True,0.01999985173001917
H04,10440,source,314,597,600,158,159,2,1,False,on_joint_step,852360,0.03853757679462433,,,,,,
H04,10441,cross_port,578,81,65,20,16,1,1,True,accepted,852403,0.04137317091226578,4.739216786020124e-06,0.0014785343287729699,0.9317561829530349,0.07510045110278124,True,1.5915974478641903e-06
H04,10442,off_reconfiguration,-1,222,473,57,123,1,1,True,accepted,852405,0.007034309208393097,8.264227349422437e-07,6.072605727422162e-05,0.40996799403747247,0.04248393370131866,True,0.01999965186100114
H04,10443,source,315,601,596,159,158,2,1,False,on_joint_step,852488,0.03935364633798599,,,,,,
H04,10444,cross_port,579,85,684,21,180,1,1,False,on_joint_step,852493,0.0026383697986602783,,,,,,
H04,10445,off_reconfiguration,-1,222,283,57,74,1,1,True,accepted,852495,0.0070119574666023254,1.5764627089711026e-07,6.072605727422162e-05,0.228330036208193,0.022801592185846094,True,0.020000757604013875
H04,10446,source,316,605,608,160,161,2,1,False,on_joint_step,852695,0.08932164311408997,,,,,,
H04,10447,cross_port,580,85,61,21,15,1,1,False,on_joint_step,852727,0.015443697571754456,,,,,,
H04,10448,off_reconfiguration,-1,223,532,57,139,2,2,True,accepted,852729,0.004489496350288391,3.73502037417607e-06,5.72728773124927e-06,0.544372393499118,0.056092707910458874,True,0.02000007288420197
H04,10449,source,317,609,604,161,160,2,1,False,on_joint_step,852929,0.09186317771673203,,,,,,
H04,10450,cross_port,581,85,708,21,186,1,1,False,on_joint_step,852971,0.019452273845672607,,,,,,
H04,10451,off_reconfiguration,-1,223,545,57,143,2,2,True,accepted,852973,0.005528882145881653,6.099417205262691e-07,2.0913097891518726e-06,0.45507019307157165,0.0490705374286148,True,0.020000125361599924
H04,10452,source,318,609,612,161,162,2,1,False,on_joint_step,853173,0.09016994386911392,,,,,,
H04,10453,cross_port,582,85,416,21,108,1,1,True,accepted,853217,0.0421639010310173,8.743920589559428e-06,0.0006001816196855366,0.6033428111684508,0.08331949936744051,True,7.08441174190888e-06
H04,10454,off_reconfiguration,-1,223,251,57,65,2,2,True,accepted,853219,0.005787782371044159,9.166555510626843e-06,4.676310850554341e-06,0.4167484917546512,0.059753578646280815,True,0.02000019334646888
H04,10455,source,319,613,608,162,161,2,1,False,on_joint_step,853419,0.08885310590267181,,,,,,
H04,10456,cross_port,583,85,368,21,96,1,1,True,accepted,853478,0.05723290145397186,8.743920589559428e-06,0.0006342842954315705,0.638586973975592,0.08720431493685919,True,7.08441174190888e-06
H04,10457,off_reconfiguration,-1,223,474,57,123,2,2,True,accepted,853480,0.005906984210014343,3.902426796940869e-07,1.9090959104164224e-06,0.544372393499118,0.059753578646280815,True,0.02000006502817292
H04,10458,source,320,613,616,162,163,2,1,False,on_joint_step,853682,0.09139521420001984,,,,,,
H04,10459,cross_port,584,85,644,21,170,1,1,True,accepted,853743,0.05747309327125549,8.743920589559428e-06,0.0006001822269426122,0.638586973975592,0.08720431493685919,True,7.08441174190888e-06
H04,10460,off_reconfiguration,-1,224,533,57,139,3,3,True,accepted,853745,0.0048514679074287415,6.163811448295557e-07,3.27007566741586e-05,0.5443724081034856,0.056092835922615145,True,0.020000072959662857
H04,10461,source,321,617,612,163,162,2,1,False,on_joint_step,853947,0.0925782173871994,,,,,,
H04,10462,cross_port,585,89,688,22,181,1,1,True,accepted,853961,0.016868405044078827,1.5337811708668046e-05,0.001207484977764723,0.6256580178366004,0.10580401614234723,True,4.192148977927301e-06
H04,10463,off_reconfiguration,-1,224,546,57,143,3,3,True,accepted,853963,0.005812689661979675,1.3323801262240832e-07,6.613302226726415e-06,0.45506992129978496,0.04907058656329024,True,0.020000125372228256
H04,10464,source,322,617,620,163,164,2,1,False,on_joint_step,854164,0.08746562898159027,,,,,,
H04,10465,cross_port,586,89,412,22,107,1,1,True,accepted,854196,0.032907456159591675,3.302761934876263e-05,0.0036518750313076663,0.5985412727212523,0.10730697899750417,True,1.6513103052673284e-05
H04,10466,off_reconfiguration,-1,224,252,57,65,3,3,True,accepted,854198,0.0057020485401153564,5.78172571836866e-07,0.00015598376757061067,0.41674402707592156,0.05975361003185661,True,0.02000019336922612
H04,10467,source,323,621,616,164,163,2,1,False,on_joint_step,854399,0.09222635626792908,,,,,,
H04,10468,cross_port,587,89,57,22,14,1,1,False,on_joint_step,854433,0.01495080441236496,,,,,,
