scene_id,port_id,seed_id,outcome,selected,q0,q1,q2,q3,q4,q5,position_error_m,axis_error_deg,sigma5,joint_margin,collision_free
H04,145,4,selected,True,2.0308748591301127,4.684151818425741,-2.492092109573944,0.7915138131424968,-4.469526733630805,-2.7361352505811664e-16,3.595661497578205e-08,2.2588727439225506e-06,0.5903005515392106,0.10335952418049595,True
H04,145,6,selected,True,4.207716873323401,-1.752008627494125,2.067484266038848,-6.185442973711306,0.39020535623857866,-4.808592765609137e-16,4.066263682884718e-08,8.913658556096819e-06,0.3786836794229904,0.00777845539357348,True
H04,145,7,selection_cap_excluded,False,-2.0754814765040734,4.531449372979714,2.0673319540821136,0.09866512428793506,-5.8931416417899145,-3.044276174668368e-16,2.6070254665115503e-05,0.024028432609240525,0.37862899488084445,0.031039038944396538,True
H04,146,3,ik_not_found,False,,,,,,,,,,,
H04,146,5,ik_not_found,False,,,,,,,,,,,
H04,146,7,ik_not_found,False,,,,,,,,,,,
H04,146,0,selected,True,-2.0840118261785574,-1.4538994090763702,1.8407207620405412,-0.4623175233223761,-0.35724698784794945,1.0731643207401078e-15,8.336284533342544e-07,0.0004731015467645107,0.34164803420030226,0.20703155148169008,True
H04,146,1,q6_only_or_effective_near_duplicate,False,-2.084011491185924,-1.4538953889752442,1.8407177390869849,-0.46230475603563537,-0.357248476533873,1.6203577320886956e-15,6.197022471743766e-07,0.00019209527581968194,0.34165048859217245,0.20703203261388115,True
H04,146,2,q6_only_or_effective_near_duplicate,False,-2.084024064720625,-1.453848510677467,1.8406621106852215,-0.4619841580442195,-0.3572436731202076,1.1402604165008706e-15,1.3235590387333776e-05,0.006180039995873966,0.34167287858087964,0.20704088641011917,True
H04,146,4,selected,True,1.67505605950763,4.291183806503903,-2.073634450222802,0.8222456367520192,-3.404046590947352,-1.2359687722378965e-15,8.186239086601171e-07,0.00017877335163401825,0.24896763264843505,0.1585186977869599,True
H04,146,6,selected,True,4.199173995354318,-1.120444910419445,2.0236273237846536,-4.1202514945881505,0.3572508590007197,3.8775765455585705e-16,4.119179673185257e-08,4.00455336570039e-06,0.41894399107060665,0.1658406004470406,True
H04,147,3,ik_not_found,False,,,,,,,,,,,
H04,147,5,ik_not_found,False,,,,,,,,,,,
H04,147,0,selected,True,-1.890564002013544,-1.0519732843887188,1.3318019660554146,-0.240304171751345,-0.8769935405018215,7.053574759330337e-16,5.649625764799137e-08,2.0685298661436124e-05,0.7165682392881476,0.2880308823722084,True
H04,147,1,q6_only_or_effective_near_duplicate,False,-1.8905645666582367,-1.05197415355999,1.3318022140973524,-0.2403086945653196,-0.8769922347303268,3.557020960929149e-16,5.269341941246767e-07,0.00027002472836353724,0.716566218440408,0.2880308428939436,True
H04,147,2,q6_only_or_effective_near_duplicate,False,-1.8905646827423184,-1.0519733916980076,1.3318020183293011,-0.2403060760783097,-0.8769942347757314,2.961844623487488e-16,5.08073516208673e-07,0.00010217141721834431,0.7165681445860098,0.2880308740523156,True
H04,147,4,selected,True,1.702467114397302,4.18551101269952,-1.3197202629237763,3.3438252702964344,-3.5677769985847623,-7.464050538942272e-16,1.6972051507911723e-06,0.00048676105777991903,0.375709977462855,0.1669278652484232,True
H04,147,6,selected,True,4.3926211322089666,-0.8424352427160327,1.5547372403379571,-3.8143697607278897,0.8769939345131273,3.9380890406771485e-16,1.77661580642408e-07,1.7075472925031877e-06,0.9570011158275287,0.150446577915918,True
H04,147,7,selected,True,-1.8905602505004375,5.440748681433944,1.554745814124232,-3.814379774968962,-5.40619628043102,-3.0808146776515257e-16,4.351658160533837e-06,0.00014105880652165643,0.9569991773835798,0.06703929998663546,True
H04,148,3,ik_not_found,False,,,,,,,,,,,
H04,148,5,ik_not_found,False,,,,,,,,,,,
H04,148,0,selected,True,-1.653296058687221,-0.7934230877036316,0.8753397025841927,-0.09335001064248147,-1.3541292957108066,2.094801240548969e-16,1.5181393537106146e-07,9.583585410390605e-06,0.7607438350894487,0.36068125058344863,True
H04,148,1,q6_only_or_effective_near_duplicate,False,-1.6532960530017788,-0.7934234447987435,0.8753402616016659,-0.09335005423220696,-1.3541293129511451,2.8426883505769427e-16,1.4832566736077992e-08,2.0913097891518726e-06,0.7607441701822968,0.3606811616104304,True
H04,148,2,q6_only_or_effective_near_duplicate,False,-1.6532959050274099,-0.7934240674356909,0.8753420050229199,-0.09335103691863461,-1.3541291430559645,2.2666612504422335e-16,3.5452300645507155e-07,7.636383641665696e-06,0.7607448189717255,0.3606808841281362,True
H04,148,4,selected,True,1.8719280221676884,3.9358829789188667,-0.876832262585435,3.2379435307908704,-4.111969927695317,-1.6793986609747473e-16,4.432142486702123e-05,0.0156659183682483,0.6498743150193047,0.17278007447687266,True
H04,148,6,selected,True,4.629888950041744,-0.6319063339742421,1.109501593596554,-3.630621140201264,1.3541296146912016,4.154713018812988e-16,9.892878922028863e-07,1.2074182697257333e-06,1.0676225347828159,0.1315654189956261,True
H04,148,7,selected,True,-1.6532960402644301,5.651282505136806,1.1094955322394144,-3.63061784221208,-4.929056819418874,-2.1575398290312935e-16,5.471470940457627e-07,6.368487574600548e-05,1.0676205335351643,0.05028556313458561,True
H04,149,3,ik_not_found,False,,,,,,,,,,,
H04,149,5,ik_not_found,False,,,,,,,,,,,
H04,149,0,selected,True,-1.4171937878969054,-0.7490300708068044,0.7258715654895045,-0.11154758223478482,-1.8239744059165333,-1.2474021577680345e-17,7.25844819592671e-08,8.537736462515939e-07,0.6651376063480642,0.35485283702096126,True
H04,149,1,q6_only_or_effective_near_duplicate,False,-1.4171938820736019,-0.7490312714843312,0.7258742090626391,-0.11154911202955009,-1.823974506770104,-2.3568888046768215e-16,4.4777022590515806e-07,5.4668187275950014e-06,0.6651388875560973,0.3548528289952951,True
H04,149,2,q6_only_or_effective_near_duplicate,False,-1.417193796877153,-0.749030415790717,0.7258722765433107,-0.11154794803236355,-1.823974415912966,-1.1470415258382753e-16,1.745158080780745e-07,1.9090959104164224e-06,0.6651379708996948,0.354852836225471,True
H04,149,4,selected,True,2.0941312806866303,3.889416098827421,-0.7235961382500488,3.2485994582272086,-4.599024963076236,-1.3670482217707323e-16,5.907186222044501e-06,3.6222548091772e-06,0.6809553019058239,0.13402149520576048,True
H04,149,6,selected,True,4.86598849085463,-0.5642252874269643,0.8941350765326533,-3.6062085850405747,1.8239773958734566,1.527214407062022e-16,1.681655832985129e-05,3.7215130446689423e-06,1.076774999168201,0.11277722853720568,True
