scene_id,port_id,seed_id,outcome,selected,q0,q1,q2,q3,q4,q5,position_error_m,axis_error_deg,sigma5,joint_margin,collision_free
T27,153,2,q6_only_or_effective_near_duplicate,False,-2.0221824097443917,-1.4119299043047249,1.8263240319809202,-0.6240589965849539,-0.4660589596416424,7.252531176932139e-16,1.0835004981994254e-06,0.0002113620082467793,0.42396681502739864,0.2093229298136368,True
T27,153,3,selection_cap_excluded,False,-4.581110447410783,-1.9234793410257085,-1.6242603483646194,2.9036902361995542,-2.9851947968069346,-1.1245019126991671e-15,1.0456733850347558e-06,2.7480372974888294e-05,0.1520116735537528,0.1354470860016343,True
T27,153,4,selected,True,4.261002564651468,-1.0390081954609396,1.9109996935619706,2.0599523006620664,0.46602888379407975,-6.670733469600681e-16,6.114905825564828e-06,0.0017641271380219653,0.5687197590620604,0.16092044290786464,True
T27,153,5,selection_cap_excluded,False,-4.581110129128301,-3.921085676269844,2.1329208653511307,-1.997366062258272,2.985196147963375,1.3619023072507656e-15,7.49081173552593e-06,0.0009590504391235277,0.11675164207238242,0.13544711132973056,True
T27,153,6,selected,True,1.7020745524554985,-1.934280777869717,-2.1329148470588475,-6.001493005459747,-3.2979848543982544,6.239593425400511e-16,5.372317802888504e-06,0.0012605871754135052,0.13165353856527062,0.02241671782488298,True
T27,153,7,selected,True,1.7020761958520962,-1.9234752732289542,-1.6242431751243542,2.903718402781794,-2.9852102642277334,-1.9806465529114766e-14,8.230854747179964e-06,0.0010173081117986424,0.15199567451976603,0.24148604565902368,True
T27,154,4,ik_not_found,False,,,,,,,,,,,
T27,154,0,selected,True,-2.0616077442647898,-1.7084801678093033,2.5516745035056982,-3.17111727659602,-0.32300195906570894,8.548911886184333e-16,3.969837533191841e-07,0.00011635152573876848,0.20134861879230515,0.09387641198381377,True
T27,154,1,q6_only_or_effective_near_duplicate,False,-2.0616094030831458,-1.7084612884390755,2.5516887294875072,-3.1711687563585644,-0.32299110997430225,5.696924442720912e-16,6.2087334296806956e-06,0.0007921515070415919,0.20134149895535344,0.09387414778171142,True
T27,154,2,q6_only_or_effective_near_duplicate,False,-2.061608753511866,-1.7084496314493565,2.5516833226159163,-3.1711987279810003,-0.32299433571050623,3.9373908538883953e-16,4.441053446720306e-06,0.0010141533644883298,0.20134484841125438,0.09387500833743177,True
T27,154,3,selected,True,-4.296546134101558,-1.402891189885392,-2.0642087673746796,3.2110143883115616,-1.9963623386457536,-2.3225064248644945e-16,1.5653528568882294e-06,1.024528375501914e-05,0.6756082918349093,0.1580919776338486,True
